LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1961-Q4,Q4-1961,PC,Percentage,0,Units,,,1.381073857,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1962-Q1,Q1-1962,PC,Percentage,0,Units,,,1.346942099,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1962-Q2,Q2-1962,PC,Percentage,0,Units,,,1.322267863,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1962-Q3,Q3-1962,PC,Percentage,0,Units,,,1.116325339,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1962-Q4,Q4-1962,PC,Percentage,0,Units,,,0.896894853,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1963-Q1,Q1-1963,PC,Percentage,0,Units,,,0.881895777,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1963-Q2,Q2-1963,PC,Percentage,0,Units,,,0.866731394,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1963-Q3,Q3-1963,PC,Percentage,0,Units,,,1.449746943,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1963-Q4,Q4-1963,PC,Percentage,0,Units,,,2.044499523,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1964-Q1,Q1-1964,PC,Percentage,0,Units,,,1.987689142,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1964-Q2,Q2-1964,PC,Percentage,0,Units,,,1.943285651,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1964-Q3,Q3-1964,PC,Percentage,0,Units,,,1.344338307,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1964-Q4,Q4-1964,PC,Percentage,0,Units,,,0.747161739,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1965-Q1,Q1-1965,PC,Percentage,0,Units,,,0.733465155,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1965-Q2,Q2-1965,PC,Percentage,0,Units,,,0.724151005,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1965-Q3,Q3-1965,PC,Percentage,0,Units,,,0.736432615,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1965-Q4,Q4-1965,PC,Percentage,0,Units,,,0.745096621,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1966-Q1,Q1-1966,PC,Percentage,0,Units,,,0.732865674,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1966-Q2,Q2-1966,PC,Percentage,0,Units,,,0.722237037,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1966-Q3,Q3-1966,PC,Percentage,0,Units,,,0.867683512,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1966-Q4,Q4-1966,PC,Percentage,0,Units,,,1.015039977,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1967-Q1,Q1-1967,PC,Percentage,0,Units,,,0.995320126,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1967-Q2,Q2-1967,PC,Percentage,0,Units,,,0.978753295,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1967-Q3,Q3-1967,PC,Percentage,0,Units,,,0.954276437,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1967-Q4,Q4-1967,PC,Percentage,0,Units,,,0.923408429,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1968-Q1,Q1-1968,PC,Percentage,0,Units,,,0.908429494,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1968-Q2,Q2-1968,PC,Percentage,0,Units,,,0.896860205,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1968-Q3,Q3-1968,PC,Percentage,0,Units,,,1.331804315,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1968-Q4,Q4-1968,PC,Percentage,0,Units,,,1.770448655,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1969-Q1,Q1-1969,PC,Percentage,0,Units,,,1.730253792,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1969-Q2,Q2-1969,PC,Percentage,0,Units,,,1.682228847,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1969-Q3,Q3-1969,PC,Percentage,0,Units,,,1.672651599,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1969-Q4,Q4-1969,PC,Percentage,0,Units,,,1.654095727,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1970-Q1,Q1-1970,PC,Percentage,0,Units,,,1.606117273,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1970-Q2,Q2-1970,PC,Percentage,0,Units,,,1.575348532,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1970-Q3,Q3-1970,PC,Percentage,0,Units,,,1.176552013,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1970-Q4,Q4-1970,PC,Percentage,0,Units,,,0.75863011,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1971-Q1,Q1-1971,PC,Percentage,0,Units,,,0.742862293,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1971-Q2,Q2-1971,PC,Percentage,0,Units,,,0.735078006,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1971-Q3,Q3-1971,PC,Percentage,0,Units,,,1.041139476,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1971-Q4,Q4-1971,PC,Percentage,0,Units,,,1.354625558,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1972-Q1,Q1-1972,PC,Percentage,0,Units,,,1.328109516,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1972-Q2,Q2-1972,PC,Percentage,0,Units,,,1.304745354,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1972-Q3,Q3-1972,PC,Percentage,0,Units,,,1.448760528,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1972-Q4,Q4-1972,PC,Percentage,0,Units,,,1.593273827,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1973-Q1,Q1-1973,PC,Percentage,0,Units,,,1.557743371,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1973-Q2,Q2-1973,PC,Percentage,0,Units,,,1.51907132,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1973-Q3,Q3-1973,PC,Percentage,0,Units,,,1.426949406,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1973-Q4,Q4-1973,PC,Percentage,0,Units,,,1.324668226,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1974-Q1,Q1-1974,PC,Percentage,0,Units,,,1.282729029,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1974-Q2,Q2-1974,PC,Percentage,0,Units,,,1.269724956,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1974-Q3,Q3-1974,PC,Percentage,0,Units,,,0.165849972,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1974-Q4,Q4-1974,PC,Percentage,0,Units,,,-1.000723354,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1975-Q1,Q1-1975,PC,Percentage,0,Units,,,-1.000148554,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1975-Q2,Q2-1975,PC,Percentage,0,Units,,,-1.004706808,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1975-Q3,Q3-1975,PC,Percentage,0,Units,,,0.507866459,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1975-Q4,Q4-1975,PC,Percentage,0,Units,,,2.127560608,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1976-Q1,Q1-1976,PC,Percentage,0,Units,,,2.074298549,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1976-Q2,Q2-1976,PC,Percentage,0,Units,,,2.019118099,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1976-Q3,Q3-1976,PC,Percentage,0,Units,,,0.873670848,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1976-Q4,Q4-1976,PC,Percentage,0,Units,,,-0.278586554,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1977-Q1,Q1-1977,PC,Percentage,0,Units,,,-0.278875151,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1977-Q2,Q2-1977,PC,Percentage,0,Units,,,-0.275710685,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1977-Q3,Q3-1977,PC,Percentage,0,Units,,,0.312929842,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1977-Q4,Q4-1977,PC,Percentage,0,Units,,,0.94035917,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1978-Q1,Q1-1978,PC,Percentage,0,Units,,,0.92598361,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1978-Q2,Q2-1978,PC,Percentage,0,Units,,,0.908158404,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1978-Q3,Q3-1978,PC,Percentage,0,Units,,,0.644272881,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1978-Q4,Q4-1978,PC,Percentage,0,Units,,,0.363560447,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1979-Q1,Q1-1979,PC,Percentage,0,Units,,,0.360280483,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1979-Q2,Q2-1979,PC,Percentage,0,Units,,,0.354987306,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1979-Q3,Q3-1979,PC,Percentage,0,Units,,,0.953921557,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1979-Q4,Q4-1979,PC,Percentage,0,Units,,,1.576811915,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1980-Q1,Q1-1980,PC,Percentage,0,Units,,,3.762455451,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1980-Q2,Q2-1980,PC,Percentage,0,Units,,,-0.666234698,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1980-Q3,Q3-1980,PC,Percentage,0,Units,,,-0.97938113,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1980-Q4,Q4-1980,PC,Percentage,0,Units,,,-0.20455512,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1981-Q1,Q1-1981,PC,Percentage,0,Units,,,0.022401138,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1981-Q2,Q2-1981,PC,Percentage,0,Units,,,1.457925747,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1981-Q3,Q3-1981,PC,Percentage,0,Units,,,-0.428832296,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1981-Q4,Q4-1981,PC,Percentage,0,Units,,,0.267780554,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1982-Q1,Q1-1982,PC,Percentage,0,Units,,,0.133523775,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1982-Q2,Q2-1982,PC,Percentage,0,Units,,,0.269399923,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1982-Q3,Q3-1982,PC,Percentage,0,Units,,,0.112673273,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1982-Q4,Q4-1982,PC,Percentage,0,Units,,,-0.633301019,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1983-Q1,Q1-1983,PC,Percentage,0,Units,,,0.018049094,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1983-Q2,Q2-1983,PC,Percentage,0,Units,,,0.047185122,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1983-Q3,Q3-1983,PC,Percentage,0,Units,,,0.834639932,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1983-Q4,Q4-1983,PC,Percentage,0,Units,,,1.11730004,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1984-Q1,Q1-1984,PC,Percentage,0,Units,,,0.404556436,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1984-Q2,Q2-1984,PC,Percentage,0,Units,,,0.152870268,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1984-Q3,Q3-1984,PC,Percentage,0,Units,,,0.286767681,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1984-Q4,Q4-1984,PC,Percentage,0,Units,,,0.644336748,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1985-Q1,Q1-1985,PC,Percentage,0,Units,,,0.427656259,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1985-Q2,Q2-1985,PC,Percentage,0,Units,,,0.365211577,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1985-Q3,Q3-1985,PC,Percentage,0,Units,,,0.677149728,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1985-Q4,Q4-1985,PC,Percentage,0,Units,,,0.517968412,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1986-Q1,Q1-1986,PC,Percentage,0,Units,,,0.547889625,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1986-Q2,Q2-1986,PC,Percentage,0,Units,,,0.203576123,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1986-Q3,Q3-1986,PC,Percentage,0,Units,,,1.230936529,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1986-Q4,Q4-1986,PC,Percentage,0,Units,,,-1.156201418,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1987-Q1,Q1-1987,PC,Percentage,0,Units,,,0.706357821,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1987-Q2,Q2-1987,PC,Percentage,0,Units,,,1.111189178,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1987-Q3,Q3-1987,PC,Percentage,0,Units,,,1.397512752,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1987-Q4,Q4-1987,PC,Percentage,0,Units,,,1.290633452,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1988-Q1,Q1-1988,PC,Percentage,0,Units,,,0.990360014,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1988-Q2,Q2-1988,PC,Percentage,0,Units,,,0.932079886,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1988-Q3,Q3-1988,PC,Percentage,0,Units,,,1.228906465,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1988-Q4,Q4-1988,PC,Percentage,0,Units,,,0.979884921,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1989-Q1,Q1-1989,PC,Percentage,0,Units,,,0.76019039,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1989-Q2,Q2-1989,PC,Percentage,0,Units,,,0.961123679,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1989-Q3,Q3-1989,PC,Percentage,0,Units,,,0.37144843,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1989-Q4,Q4-1989,PC,Percentage,0,Units,,,1.298638289,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1990-Q1,Q1-1990,PC,Percentage,0,Units,,,1.563246317,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1990-Q2,Q2-1990,PC,Percentage,0,Units,,,-0.353727874,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1990-Q3,Q3-1990,PC,Percentage,0,Units,,,0.132864989,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1990-Q4,Q4-1990,PC,Percentage,0,Units,,,1.213353942,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1991-Q1,Q1-1991,PC,Percentage,0,Units,,,-0.431525413,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1991-Q2,Q2-1991,PC,Percentage,0,Units,,,1.167532986,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1991-Q3,Q3-1991,PC,Percentage,0,Units,,,0.674732007,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1991-Q4,Q4-1991,PC,Percentage,0,Units,,,0.505904356,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1992-Q1,Q1-1992,PC,Percentage,0,Units,,,1.401939339,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1992-Q2,Q2-1992,PC,Percentage,0,Units,,,-1.215734014,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1992-Q3,Q3-1992,PC,Percentage,0,Units,,,0.308941233,E,Estimated value
BEL,Belgium,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate compared to previous quarter, seasonally adjusted",Q,Quarterly,1992-Q4,Q4-1992,PC,Percentage,0,Units,,,-1.232574249,E,Estimated value
